m/z,20201003-ZJ-POS-MSE-AF1,20201003-ZJ-POS-MSE-AF2,20201003-ZJ-POS-MSE-AF3,20201003-ZJ-POS-MSE-AF4,20201003-ZJ-POS-MSE-AF5,20201003-ZJ-POS-MSE-AF6,20201003-ZJ-POS-MSE-AF7,20201003-ZJ-POS-MSE-AF8,20201003-ZJ-POS-MSE-AF9,20201003-ZJ-POS-MSE-AF10,20201003-ZJ-POS-MSE-AF11,20201003-ZJ-POS-MSE-AF12,20201003-ZJ-POS-MSE-AF13,20201003-ZJ-POS-MSE-AF14,20201003-ZJ-POS-MSE-AF15,20201003-ZJ-POS-MSE-F1,20201003-ZJ-POS-MSE-F2,20201003-ZJ-POS-MSE-F3,20201003-ZJ-POS-MSE-F4,20201003-ZJ-POS-MSE-F5,20201003-ZJ-POS-MSE-F6,20201003-ZJ-POS-MSE-F7,20201003-ZJ-POS-MSE-F8,20201003-ZJ-POS-MSE-F9,20201003-ZJ-POS-MSE-F10,20201003-ZJ-POS-MSE-F11,20201003-ZJ-POS-MSE-F12,20201003-ZJ-POS-MSE-F13,20201003-ZJ-POS-MSE-F14,20201003-ZJ-POS-MSE-F15,20201003-ZJ-POS-MSE-T1,20201003-ZJ-POS-MSE-T2,20201003-ZJ-POS-MSE-T3,20201003-ZJ-POS-MSE-T4,20201003-ZJ-POS-MSE-T5,20201003-ZJ-POS-MSE-T6,20201003-ZJ-POS-MSE-T7,20201003-ZJ-POS-MSE-T8,20201003-ZJ-POS-MSE-T9,20201003-ZJ-POS-MSE-T10,20201003-ZJ-POS-MSE-T11,20201003-ZJ-POS-MSE-T12,20201003-ZJ-POS-MSE-T13,20201003-ZJ-POS-MSE-T14,20201003-ZJ-POS-MSE-T15
768.4786985,750.6651705,681.9435918,1541.113827,721.4580634,878.8129107,779.0309792,790.837773,802.7405049,855.5395868,842.348823,743.1246737,937.4548616,803.9727436,707.472152,714.3227276,164749.7255,1248.051169,891.8996645,826.1232638,727.3542832,757.4816631,752.1101711,671.7062686,620.5820842,1005.838282,866.6602491,861.2104387,790.0112557,800.9899042,748.8351721,826.0381624,887.6435946,792.1942327,773.8074532,661.7021571,733.043874,669.7427947,1001.326883,903.7527235,868.1834801,805.3761244,774.7796257,689.4430453,2089.564022,1224.691737
336.2525859,3027.212448,3010.396411,2421.891726,1968.894064,1755.648077,1793.229872,3588.195701,3891.532335,1579.694761,4316.256436,4990.383107,1642.059378,1589.014263,1859.818613,1856.056116,5755.658117,9491.927425,3535.537383,9234.438759,5473.22553,1693.627673,12855.06312,4712.300248,2463.301893,5750.404661,3313.76424,3057.688039,22460.10583,17091.08908,11325.95238,620.4454564,1056.662967,966.8911564,954.3618554,676.1881472,612.5849837,675.2012071,1810.903143,830.9459625,1023.113645,1198.463915,1485.707598,1327.250947,609.7283691,798.9781592
1059.572565,2582.016001,7402.680008,5154.936784,5617.322153,6372.725295,5058.43754,2912.368693,6963.61758,4200.382855,7537.767429,4099.588441,11671.07629,5038.362213,8085.528745,5292.174842,6292.187905,10750.38446,8153.807546,5704.948438,2821.305945,1626.512218,1483.242,1968.995859,1890.361485,5954.885138,2977.488837,3220.712564,6898.354572,4861.482551,2733.186924,169.9475719,151.1081386,174.7749417,248.2421834,104.8205883,101.3027928,88.70730812,220.7454629,176.5774434,120.510494,189.4781954,212.4945023,167.7950458,212.7154037,52.62183242
836.9316253,5872.132971,5601.691094,5893.533757,5507.86684,4914.558475,4371.26039,5010.945729,5961.949458,3175.573869,6202.465678,3980.047433,5919.598102,4441.65566,3985.125803,4511.504106,4880.778151,4974.834291,4455.461676,7102.792446,8838.325188,3122.424324,3755.615926,3497.335206,4413.311,6381.791654,6927.763,7215.138418,3985.801263,5604.781711,3486.06553,17.73754907,187.3827186,110.409195,18.32958984,16.52886963,45.26448595,24.24690859,96.96417898,93.83267209,37.42004574,22.33178711,30.83603989,12.4624635,159.7390134,nan
1791.270576,7782.847511,8343.82938,9138.580027,8724.094296,9339.099982,8674.159047,20.87300837,10717.83269,nan,9441.335826,87.92676486,10348.07052,6595.014063,6509.521949,7028.927312,4414.492916,8742.731445,6638.985293,nan,nan,nan,nan,10.79040527,5808.578502,7922.57318,9787.637917,9727.820968,nan,5287.326695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
355.103213,867.7234419,1133.933137,1897.502336,1119.046652,890.7647323,1182.329015,791.2088725,1156.460586,668.387384,1315.117693,678.1492681,1578.468741,890.2656467,791.8147886,740.6551181,970.0737181,586.5012425,664.5217768,458.0748114,445.998153,185.2571686,4156.740528,371.2482992,664.6615861,1031.75748,938.5268223,843.1260086,671.1317995,653.2358205,539.268373,6166.831402,480.8557951,600.9803721,122.5994262,682.6585674,310.605663,395.9010316,787.8015478,758.1953473,571.4984499,804.6485274,572.7760539,556.1241057,456.7173549,160616.4538
538.3487243,876.1296272,1471.114955,1456.063296,1344.658219,1672.174135,2438.673149,16697.93191,1359.192945,1783.997805,5115.188644,3907.389729,2306.959829,1146.020083,1322.422974,839.5175592,1524.835749,974.3726652,856.5444732,2099.644919,2399.630997,657.3291016,5740.769039,1448.521304,1303.076473,16388.14457,1793.3444,1752.632901,1942.546784,1276.672743,1766.255255,924.4082167,951.5584492,862.2196065,561.4470493,751.0681414,537.7007575,1029.350865,1284.177922,1421.142899,838.7911007,1346.367729,1060.958611,1104.116286,1015.700542,822.3858331
1686.660093,10195.37787,10596.65766,11040.86078,10653.70676,9979.807637,10591.01062,8147.327426,12296.57215,7995.913728,13716.77858,7654.511489,14150.85723,8543.852901,7579.228255,7563.74872,7268.332306,10985.08236,10163.16902,1177.348836,7868.925223,7328.211123,8850.182323,8609.360016,6979.139662,14058.60844,12613.01445,12270.68904,10288.09165,11251.64051,9616.043105,1.551291486,307.0601242,158.9648903,150.5781219,9.797276946,19.39984485,nan,311.9506935,42.11016717,14.69008906,52.92336895,45.97712275,0.352982306,334.8673956,5.741172199
607.7344811,2475.58558,3115.805591,1174.948578,128.9041119,969.3723145,nan,507.09259,1575.805796,1019.653885,201.1383824,1512.354919,437.643404,810.1553955,255.7650124,1258.882515,52.15447998,426.0235558,175.0269867,15.38818407,nan,nan,14143.46463,279.9148575,521.8609009,315.8587208,nan,1919.874114,nan,1084.247589,2849.503864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
984.9067865,4628.394812,4542.936862,5105.263733,5590.419723,5754.33041,6881.197639,6327.257777,6336.204342,10159.90946,6034.107779,6146.289145,6437.780844,3627.104418,4478.444021,4191.861424,4153.797025,6748.20692,5994.954004,2761.521758,3693.616908,1568.523054,9465.021764,2668.954801,3831.447201,11994.58244,7171.078054,5889.626454,11790.59638,5093.648459,8305.808458,nan,66.3280338,51.636657,103.0379944,nan,nan,nan,28.12258956,20.8918457,41.80999756,13.92959571,29.52917504,18.47509789,92.37421518,nan
1098.956892,33765.94085,38083.56596,36719.91839,39724.97376,35412.92585,42209.87241,20001.62464,45282.37754,22950.3311,47392.48571,19168.59747,50231.07714,29338.41266,27850.39041,28107.41823,30970.74911,35540.4539,31771.87475,3543.478379,17035.51127,11610.82453,6705.066209,37204.72514,29193.23539,45755.08448,46970.40355,47072.40272,31221.04123,34889.40929,20308.10586,nan,515.9132891,224.4607902,216.8203405,nan,49.27685086,nan,751.7267024,46.46634379,74.29040527,32.10154163,119.6616711,10.53735352,340.0227046,5.337524414
1205.631411,3840.322724,11567.01545,6306.035399,7789.667902,8478.715391,6951.003395,2455.096222,8844.232696,2231.472229,10250.47929,3873.05614,23870.64093,8111.556399,11570.14284,7555.916541,9921.811207,18266.5919,11088.70217,2927.203058,3045.252502,539.6986375,674.368664,1171.084582,2698.953091,7584.353354,3473.826196,4609.609538,4991.530116,4085.596336,1493.909912,29.08434081,95.07754562,23.37875881,47.44498189,nan,9.333984375,nan,55.29043034,2.984300138,11.58957607,12.05244629,57.7470375,58.47903655,38.9688846,nan
194.0662718,726.0327562,751.8673421,898.9278623,721.2688233,826.9310986,637.909675,1271.772789,984.0805484,501.6800388,764.5746658,1387.328376,1079.211373,825.7142764,523.2687016,827.7354639,496.3675249,1749.483301,1663.097031,1502.21607,6693.328056,4374.287546,1242.257955,3415.067802,570.6813842,1516.368196,911.5927931,659.2476978,6250.970871,2373.740659,6933.006271,377.8428018,4099.819386,742.0208556,167.1599321,544.1025793,2935.836174,1172.170753,7055.009115,1959.256042,660.3448007,3084.394315,2849.367357,1051.016624,1212.708531,67.0273263
329.1026937,3843.124905,7790.746515,3383.578957,4027.235466,2837.856933,5286.465921,1314.397032,10212.60561,6531.008962,8445.444195,4338.521051,5017.705171,3701.276604,8128.360324,3311.228343,2879.234055,17071.28695,15969.10416,12062.13761,680.4879076,500.7718938,1149.970406,3574.558214,4628.644368,10661.23981,5406.113837,3061.385065,786.1874675,17139.2145,14178.38783,2993.31344,2769.052825,2813.480726,1844.787186,2070.838489,2605.738572,2810.7057,3468.428047,3696.778321,2721.956814,3355.885903,3095.70612,3006.553878,3035.741739,930.4468794
276.1445419,6631.749549,11293.36467,18014.38297,30256.61426,20050.54095,23654.97753,18914.59991,40705.99704,6833.030926,32217.98314,11757.79282,45079.76445,15506.22492,19549.99214,18120.42321,9317.138154,6495.54664,12447.30754,1495.352143,1121.022293,661.8641898,5048.212243,4289.765645,7507.140339,8011.33095,11842.18878,6354.914607,4052.913367,2843.221083,5932.378322,223.4852957,502.9010508,480.602814,492.2290147,206.7149048,591.9258512,296.8833473,732.2529476,345.944399,525.3826615,354.0082319,448.426229,423.3453376,250.9899526,252.8930109
288.1083091,7118.404751,8226.097194,8997.939021,20913.45328,13581.18486,22736.9568,4670.637567,21810.09888,5300.023531,33136.81838,5411.38636,26655.27811,13450.33508,12615.49219,11329.27873,14278.62229,5695.932106,6418.310341,1780.059521,1454.255429,538.1317413,4969.435891,1947.283545,6037.517977,8514.199975,7850.330902,4703.499577,4092.469968,2693.021638,3491.545981,145.2336954,292.8001328,137.6261055,50.18978314,239.6172504,501.0571627,155.4147894,365.3422613,232.8029404,366.3070302,339.7067297,215.79114,216.6197153,175.5794408,226.3478099
1123.541641,8114.076686,10279.1621,12045.7151,10158.40442,10473.30155,10960.23516,42270.75186,12068.77113,24870.24431,10819.06231,30922.66998,11604.80137,9332.770646,10932.65357,9321.38951,13017.70844,12234.81511,9716.5552,23263.508,20450.4222,10950.25821,9563.167773,21062.52673,7005.067569,19543.14427,12299.86954,10859.31633,26921.8388,13257.07034,33680.46643,236.1361326,657.5377527,478.4077101,637.0723841,169.5825025,243.9725455,265.0792497,335.9352801,353.084924,118.9640384,242.129923,439.3132407,284.6984511,472.634711,17.14050508
319.2234941,612.5931707,621.07468,478.1353337,801.2857103,446.2336958,725.1112292,802.0281135,892.9378489,2142.669316,710.0180884,901.4735519,688.904366,465.0660619,552.4570981,609.5414109,624.1887118,2389.187928,1163.740881,6064.378269,4296.120296,603.5297426,773.9631685,4528.425616,280.495149,750.6675827,916.8187425,814.0632713,7581.08978,6021.857221,8841.433907,327.7035739,374.7801653,354.0147525,421.8916017,299.7420454,357.477089,307.5091204,572.5492496,508.1008266,547.1335859,457.6945491,442.2676954,442.1124205,390.6939746,383.2442635
191.0707545,5460.029851,7728.43637,7710.245543,6943.527479,7938.025736,4517.224135,3422.868232,6596.514544,1455.032737,6901.755235,3019.846039,8893.638775,7184.477108,5678.357988,7594.105495,5041.154764,3121.936782,4689.505067,2517.728753,4185.152613,631.2481668,3781.911632,541.4885785,3789.69279,6348.890917,4162.652281,7264.841931,2677.645303,3867.782635,1892.454707,868.4629001,949.1496434,821.3858442,591.2039942,1083.705634,627.3344032,630.1999261,1758.590504,1459.73053,1202.109217,1184.801889,1099.287617,1026.119244,833.633036,657.7097247
338.4373642,110.1893617,171.466374,111.9080426,315.6935382,147.2779625,313.8216283,78.84218948,288.2040442,121.512375,556.7634106,37.95549722,419.7457509,118.0862959,79.43465532,59.06166997,427.5465683,102.8374263,89.67763202,125.3845468,57.08617056,45.93996794,163.6725574,66.73333039,43.37902498,448.0731419,295.809155,356.379402,628.3172546,166.3470473,130.5090028,72.37846277,109.8932607,73.22491465,28.13365556,145.3723034,63.84124565,32.85748667,318.9068971,302.0224628,352.452236,345.0363064,108.1588095,92.25881736,64.48579806,48.14981233
262.1286305,5169.423012,7761.933411,10969.05698,15102.01282,10918.59675,9008.391796,10813.11506,17017.73802,4442.975448,16850.50648,5749.498574,21619.32025,9212.898223,10581.09528,7542.122676,9605.19677,5351.306215,6562.167576,1354.564251,811.3539366,589.2410643,2779.000275,2852.887451,4626.324619,6705.013601,7721.945038,4237.893485,2659.311349,1991.465558,4052.429779,182.1618727,309.4627263,205.4079646,200.0972009,226.8754286,532.6989832,209.0213116,501.8447245,277.2033808,346.3236458,256.1890998,206.3379422,197.3222587,212.4449511,140.4305899
127.0395137,1625.503764,1729.064278,1557.481316,1440.848297,1104.233191,1057.530723,1210.981275,1829.751183,496.0724166,2500.043272,1213.48573,1457.022711,1030.258586,1151.673067,1125.108214,1966.828287,950.4100564,1577.193304,2482.800376,974.3913256,1730.238281,3752.805337,1661.185161,929.5546857,2447.404946,1065.685781,2723.607977,801.9279083,1710.847154,1536.321491,355.9212975,487.7514745,313.1447234,177.9903004,468.5063574,335.3356237,317.3317778,717.2082129,483.8780405,544.1964665,378.3511744,386.399282,333.6963148,371.8414619,215.7394574
900.9302728,6878.194553,6560.160537,7069.052178,7353.677466,6755.736075,7576.560877,4488.447722,8381.492868,4573.111605,8367.517544,3649.135947,8425.177504,5556.305555,5329.485562,5221.495961,7227.508117,6895.617195,6488.452405,2188.252982,2866.226157,2663.608046,2395.963996,3128.228634,5439.986813,8892.641795,8839.671573,8529.101073,8127.166763,6763.275349,6657.745364,nan,125.7179952,37.29138184,62.79231253,4.7241587,nan,15.47728661,77.99728466,29.09646606,10.32079303,35.94367673,73.4648335,18.12374902,73.23229497,nan
294.1546075,11347.94543,19649.84823,25260.80856,48587.09514,25131.95167,43848.63487,27208.40287,62939.94715,21015.30435,58567.82972,23874.53682,69052.69414,27355.7447,28507.41529,20315.19515,23784.69735,10143.78039,22751.27138,4019.529879,2222.07196,1420.514008,19421.29306,10845.31849,14718.85227,14510.59325,27735.31708,10033.42909,10406.80406,4911.362579,14618.75835,464.2110476,651.7317176,454.3773157,319.1495403,429.7083095,1065.731493,421.1920513,996.7088426,752.6878854,829.4209482,715.2213653,513.9053002,473.7845942,631.1589784,551.0826629
162.0921457,1627.160977,2619.655658,2157.75174,6082.24816,5732.99278,6549.116795,3707.898903,10665.52723,1060.56517,6220.091082,2572.968975,8793.143828,5327.145075,10166.90378,3834.419236,2312.191939,1300.214534,1397.707847,814.2229812,524.0771733,143.1298425,708.298267,282.285142,1549.100027,1972.972601,1647.625939,1652.713547,605.2549067,645.4131837,377.1165798,264.1109373,284.6508809,258.5184523,169.744215,278.3947694,300.1145652,222.4291458,461.6417476,464.5236947,338.8667363,309.8462863,294.1317602,299.5743516,293.4013781,513.0102959
2086.038238,30549.96058,36027.44252,44178.60311,35294.95715,37926.2886,33353.07756,231367.5702,45930.01844,95464.53584,39841.75322,178770.5425,40965.33752,29239.29382,33318.44214,31386.46935,50922.50922,59106.93031,46994.66802,54103.66391,116383.615,41044.18313,170059.619,59680.74334,27993.56029,107273.4333,50381.26679,43524.10274,103110.2702,56915.85901,83442.59568,27.93249488,1011.117709,979.5752866,283.9278185,174.0450579,117.5183436,140.5165075,574.0029201,367.3606985,30.94628906,282.8645729,191.2884526,128.9776114,1389.329107,nan
514.445035,50.28811646,584.5413361,138.3323965,9.372474237,20.54003906,nan,nan,172.9377708,nan,1852.207909,nan,nan,250.0355148,59.22025084,57.9984436,487.8191528,327.835907,1073.541808,3401.711853,nan,1050.624115,3687.878697,182.7381897,97.32159424,1538.55217,nan,370.1293335,nan,1870.735257,50.14923096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1484.525079,9286.522958,8862.38287,6984.204946,6437.589077,5562.668125,2759.957076,3389.323514,5738.659941,729.4526858,11548.06869,2048.827994,6018.567153,5058.724856,6745.386717,5932.26123,11750.75103,3097.552252,7561.541841,4232.910797,2128.730315,2590.900456,7037.843257,1670.374272,2866.710633,9613.591012,1837.373172,14723.77484,2245.486378,7067.77479,4765.498047,14.27197266,105.6555785,7.18927002,nan,14.01251221,43.0333252,12.47424316,303.6448336,33.09332275,24.85134747,nan,9.141845465,nan,22.00744629,nan
485.1797091,6551.389899,7756.8424,7331.940218,5705.187339,5493.90524,5552.691291,9812.303927,5139.505641,2255.859884,7024.373693,2979.089652,6622.835736,6344.635411,7535.799576,6412.622382,8239.760921,2940.755613,3206.756123,4342.81085,13742.9156,599.3836198,1546.953308,2051.136164,5108.676001,5665.431167,5815.071192,8399.767046,3621.960649,3939.203323,3553.996518,956.0381391,935.2210863,966.2826762,899.12053,1027.856509,774.4349937,804.9113796,1513.080963,1416.378253,1159.70339,1223.175233,1173.366884,1096.410192,1117.07283,892.3752263
496.340261,3183.050612,16594.44045,15201.8991,5984.607911,5339.965223,4475.510576,7510.291674,5421.615253,2470.631722,10250.29912,2168.069075,9063.33339,1806.11657,11841.19574,5311.914134,5743.118085,3633.998699,9349.770635,39491.66885,10465.05335,13983.64572,51648.96317,2418.953685,1326.619908,13992.87755,4331.267765,17593.2487,1831.638574,25076.30273,21395.67242,3881.052823,4166.804008,4582.999273,1851.434197,8078.227702,4310.240035,4432.869619,5725.155141,8227.859777,3858.717147,5911.184059,4328.991668,5959.026432,10993.86579,30352.41565
631.391303,5986.670779,3683.674951,4029.98845,5753.466188,5837.453409,2735.858094,5984.660803,6049.874226,5144.802792,4078.818097,5768.005105,7095.48898,4392.03009,4732.151414,5347.838291,3047.527252,5746.288981,2206.916236,13595.38318,9078.670781,1470.520435,7208.323325,6779.932414,3396.779309,6927.669389,2583.239765,3477.766834,14199.87762,8388.044128,16439.35666,984.5541902,1739.526095,1290.25183,1720.656483,1231.236978,2034.643249,1325.628084,2364.220041,1871.868379,2341.955882,1913.085223,1523.438943,1522.559554,1173.46349,1782.735191
741.1837968,194.8310419,251.1398597,351.7856582,367.0828806,279.7342453,486.4255506,159.8935029,421.1657957,286.8772564,368.23469,248.450883,505.4633316,230.0092687,211.5765413,235.0993446,162.5620501,185.0789061,145.9547118,194.5095201,102.4083108,5.153839111,149.2211084,58.42507004,152.3035634,344.4321565,428.8295407,275.4020189,370.3736667,94.72541542,325.7491212,731.5854495,181.2044405,139.8040596,33.59208586,209.3910841,157.5464325,80.96526642,314.2033649,308.8310186,202.8230633,219.4907161,218.5730684,193.9588854,138.6923919,38129.55344
667.442378,3669.641686,4164.815674,4089.69571,5034.811062,907.182575,3288.870748,5215.795699,5388.630418,5101.783047,4859.305881,3269.642786,5188.585551,1904.110989,3942.05933,3947.926982,8240.023176,7697.203993,5587.168074,12102.46864,9616.599865,3462.175756,4249.567007,7122.924802,472.4929695,6347.721246,5447.175892,6289.309692,9100.900987,12718.02086,13596.97141,1046.083789,1375.752257,1217.029296,687.88416,1208.394585,1663.239701,998.4238165,3207.815363,2318.364181,2930.126707,1679.14446,1564.867622,1913.4501,2072.513776,1694.425122
827.9005568,5680.29372,6229.258975,6985.997638,6459.734787,6338.709071,7053.56288,8400.545993,7612.384074,8268.450609,7205.580499,6888.494949,7550.570036,5086.179925,5019.219743,5079.827185,6699.84473,5946.29437,5042.923067,9949.270857,7919.16503,4029.679532,7019.357061,3742.130592,4469.659222,8940.149774,6856.885304,6859.804893,6289.902823,5766.143564,3848.452638,9.588745117,182.5147402,68.33453417,53.3447566,4.234832764,33.14831567,34.48432276,71.32659924,123.2871704,nan,20.45559692,20.53805566,26.72244263,70.26052868,nan
247.0963587,1211.53817,1563.63338,1582.417917,1647.095594,1628.39324,1180.556686,499.7224469,1767.618284,382.4608153,1714.649726,616.0652271,2209.743552,1401.541703,1220.103734,1460.702343,1184.065012,867.69497,1171.136255,834.7789666,874.921305,164.0985794,893.9257805,199.6463462,763.1425546,1316.306393,1394.227293,1524.335218,473.98946,791.747866,314.2352615,198.7825774,199.5457504,190.7056888,103.6110654,264.7591909,163.9497766,176.8459264,298.8577744,315.6400887,214.2943669,260.3562528,237.526031,221.9746542,216.0876129,177.7144467
536.1829755,1227.245043,1255.12957,1447.004629,1607.976341,1442.716094,2046.856037,1957.021583,2177.383324,1553.245638,1290.817361,2515.587583,2206.154695,1434.61312,886.5054321,1250.215573,911.1107419,2984.013194,2511.764946,2013.997719,8259.73574,5414.842398,1862.341755,6121.593386,1127.293971,2595.598492,2956.059042,1229.352025,8990.836281,3554.656752,10643.29412,470.0272083,3833.803292,699.5756314,299.0632738,628.5404123,1813.662604,843.1954901,7829.336136,1460.298757,652.7287427,1529.461255,1761.666361,846.821662,967.177341,406.0685322
1769.888453,19357.21611,17743.18421,20953.8943,18190.569,15646.31836,14183.64416,74641.89656,20042.48339,23511.2759,20854.40259,49790.14318,19255.19167,14656.4753,13909.30423,14142.09794,20525.1236,21498.70649,16995.35736,43201.9418,79241.13048,16135.29617,51303.10199,27658.22976,14567.49549,36075.00138,32089.00797,25903.45734,20049.79102,21127.63321,18425.59559,20.09194963,533.7985304,384.3014741,42.24133277,nan,49.61645306,65.50935243,119.7273585,246.0341292,nan,37.82086182,46.60668146,7.246216059,599.0805973,nan
472.2017268,523.0057196,1556.20344,1010.52441,668.7597281,568.9667943,625.0470688,355.2470004,1161.548448,261.6684033,4772.213235,408.0108716,890.1102196,798.0426783,658.5123004,580.941126,11572.52933,1261.948276,1411.510559,17587.17618,983.3780798,5901.54132,34718.64925,6899.284771,725.6613573,4148.542205,517.3466159,1016.464436,337.1074007,3741.474262,715.8899612,2.341264388,64.1755928,0.936336996,nan,21.53577636,18.5657542,2.599830374,35.17513312,38.46852951,6.383291459,18.70381098,17.27253936,8.31991516,10.86640709,0.394576523
1538.015432,nan,414.8121708,7.263183594,nan,nan,nan,nan,50.01356025,nan,4399.589883,nan,1.52233421,71.65603914,nan,nan,120.1680312,83.20905952,1250.897358,27775.52011,79.14363998,4065.986179,42199.28536,4777.917532,28.54242303,1709.542011,nan,161.3004655,nan,2443.986363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
737.4814648,2708.999636,3245.644951,3074.337047,3592.892033,3349.485726,3797.19733,7171.103931,3876.667842,4200.485453,3579.724019,7164.556633,3714.59166,2606.86211,2944.134181,2796.858991,3763.101758,3068.803768,2363.620144,1704.730168,4426.037422,1479.608429,2189.416059,1941.178808,2388.061591,4139.92924,4657.926378,3889.406017,5268.333327,2597.93556,2504.657606,58.66039962,154.8655699,150.6760498,55.04565085,69.17712367,38.71255505,145.6089292,209.312621,171.6137603,28.37277222,179.7613025,163.3978273,146.1189165,126.6919871,17.23022461
144.2252943,nan,nan,nan,nan,nan,65.41176605,262.9916306,nan,239.2328572,nan,306.9172783,nan,nan,nan,nan,nan,nan,nan,nan,459.235466,nan,nan,nan,nan,177.9912338,nan,nan,440.0972524,nan,nan,328.4039313,349.1378479,253.9248886,647.0156555,nan,87.66525202,297.8868779,350.3201752,227.54702,546.5796536,297.2418602,356.1145773,325.6867523,228.9075572,683.434528
761.8787996,6169.412746,6636.669415,7198.088297,6955.261051,6525.742729,7308.939499,8330.75375,7720.440432,8515.17246,7299.495377,6879.234904,7654.846942,5289.951602,5376.528742,5460.174699,6977.406102,6188.619955,5254.600056,10264.91582,8239.323262,4468.842797,7572.781981,3952.56461,4857.630107,9030.351891,7081.088441,7124.378743,6373.820406,6100.379304,3897.33527,7.200439453,185.7508917,65.31707033,34.62640833,nan,31.35182346,52.36335113,85.31930683,119.5971272,11.42617929,26.30942632,31.37277214,17.62799072,82.22736132,nan
145.0507466,1921.750526,1987.082436,1803.137419,1691.645828,1268.20128,1617.372932,1318.932709,2019.206097,704.5351082,2657.268744,1317.832298,1726.81158,1136.281665,1283.511055,1299.360469,2278.767878,1166.016747,1750.661929,2255.59067,1070.887486,1661.418501,3344.784184,1611.790592,1110.420807,2492.858486,1114.572,2876.793652,1075.029756,1917.554164,1649.772245,354.1208882,470.0236944,302.8531869,189.5382056,362.8089871,440.801405,303.2656342,662.7700043,547.2958515,523.3303948,402.3568688,362.5389016,318.7585046,348.1886134,139.9036593
945.9674342,17928.02417,24145.52014,26005.89806,22125.6745,22196.94084,21161.83733,10817.02174,26943.69083,65405.87805,23919.44306,13046.9813,22697.07035,17127.76819,17031.81649,19008.24792,21332.39512,17904.56607,15206.06646,42976.17292,14420.81695,5711.612116,1325.225856,46077.73981,17334.57112,21317.858,23241.86711,26949.31906,49765.78647,15854.5859,85812.72375,8.631683588,292.9458995,90.65110171,33.23944092,184.4712445,20.01449552,64.94032026,104.7182033,240.3141422,nan,100.0662043,212.3733794,89.27335813,51.45471287,nan
994.4395089,6846.371971,7848.151374,8272.933234,10759.04064,9627.279252,6689.355691,4279.731685,11812.51757,4102.650337,12656.16856,3264.407547,13407.05113,7755.206672,8772.154705,6836.082888,8273.496078,8557.268093,7213.467901,3039.087532,2583.960095,2146.502096,1620.619977,3463.567571,6159.414134,7332.922158,12871.47411,10029.89818,3499.718597,6377.521359,3668.799445,23.67593408,160.6678668,120.5377057,39.25852967,35.71206665,10.52670288,34.75856156,144.9048834,71.18437359,55.95202686,50.15684128,46.42709992,37.8178263,146.7731156,nan
846.3646288,15893.16139,18086.23489,21763.06817,19330.77291,17679.93986,21196.14639,34529.2152,22916.35758,28099.41589,23475.49291,27056.83889,24058.95968,13330.21495,13805.62793,13203.62559,14091.5825,17741.26596,15202.08047,30058.08524,32405.48428,13621.16705,27749.48399,16218.09627,10990.54934,35031.67618,23918.35933,20069.81253,21154.97496,16369.89613,18622.45848,473.7877163,1172.856548,1261.541269,844.0150762,442.5026225,406.1400239,334.9698688,1118.374634,1518.421809,439.6383355,777.7714592,712.8513302,603.5857736,1084.30459,83.20213079
281.1387504,1496.916404,1744.356108,2157.11738,1873.849402,2006.634703,2080.964818,10762.15883,2299.273071,5482.864539,2021.593779,7663.573846,2091.58281,1483.847195,1700.100497,1700.560819,2457.884483,2609.63404,2099.268288,2566.193109,4165.775797,1201.020072,4579.300224,3148.073767,1387.824498,3868.989812,2580.040555,1981.459538,4548.506917,2213.046881,5171.435506,5.256024646,55.59191022,61.52664811,61.09530701,2.535703979,16.04488112,6.567321777,44.22948956,22.6058745,nan,21.39706152,9.605703042,2.052514622,53.59068151,nan
1323.658702,89137.16254,97580.51734,112088.8356,103295.7498,102504.0483,106459.2565,108794.7447,120427.7259,82882.87945,115489.7493,86544.07129,120786.8754,85634.31622,91290.86109,87013.39225,95005.53116,98582.93696,88367.24012,29328.89751,93192.23428,31063.06929,101690.0474,33931.49175,69417.82889,116002.7456,109820.9995,96457.0735,95161.304,86905.72602,69532.86006,278.7328885,1270.429459,716.0736995,374.8938547,390.251067,338.9476885,180.2540735,1070.589093,405.2972171,577.9121116,298.0806734,386.5589094,316.2926632,1057.086923,nan
402.1601806,3773.611904,5525.745032,5149.320894,4497.342269,3749.080248,2855.057627,2604.895139,5998.950211,1731.189042,11438.47587,2844.864457,4916.77791,4593.125184,3441.0339,3684.995304,21031.37024,5296.949327,6414.362218,11958.8347,3368.967011,6925.873906,10881.74537,8571.103184,3527.928785,9576.965241,2805.445529,5333.258051,3108.114754,8030.415511,5556.761992,61.84831448,436.9128807,125.5262517,63.62275931,164.4166916,214.826995,136.8628545,256.9818575,337.6229218,281.8955478,223.9948522,142.7502519,108.6037463,219.2996385,93.05529333
